Item Name/Number,Purchase Price,Vendor Purchase Price,NEW OP,Minimum Quantity
Apollo PG-ME4080,43,43,53.32,2
Apollo PG-ME4079-B,43,43,53.32,2
Apollo PG-ME4079-A,43,43,53.32,2
Apollo PG-ME4078,43,43,53.32,2
Apollo PG-ME4077,43,43,53.32,2
Apollo PG-ME4076,43,43,53.32,2
Apollo PG-ME4075,43,43,53.32,2
Apollo PG-ME4074,43,43,53.32,2
Apollo PG-ME4073,43,43,53.32,2
Apollo PG-ME4072,43,43,53.32,2
Apollo PG-ME4071,43,43,53.32,2
Apollo PG-ME4070,43,43,53.32,2
Apollo PG-ME4069,43,43,53.32,2
Apollo PG-ME4068,43,43,53.32,2
Apollo PG-ME4067,43,43,53.32,2
Apollo PG-ME4066,43,43,53.32,2
Apollo PG-ME4065,43,43,53.32,2
Apollo PG-ME4064,43,43,53.32,2
Apollo PG-ME4063,43,43,53.32,2
Apollo PG-ME4062,43,43,53.32,2
Apollo PG-ME4061,43,43,53.32,2
Apollo PG-ME4060,43,43,53.32,2
Apollo PG-ME4059,43,43,53.32,2
Apollo PG-ME4058,43,43,53.32,2
Apollo PG-ME4057,43,43,53.32,2
Apollo PG-ME4056,43,43,53.32,2
Apollo PG-ME4055,43,43,53.32,2
Apollo PG-ME4054,43,43,53.32,2
Apollo PG-ME4053,43,43,53.32,2
Apollo PG-ME4052,43,43,53.32,2
Apollo PG-ME4051,43,43,53.32,2
Apollo PG-ME4050,43,43,53.32,2
Apollo PG-ME4049,43,43,53.32,2
Apollo PG-ME4048,43,43,53.32,2
Apollo PG-ME4047,43,43,53.32,2
Apollo PG-ME4046,43,43,53.32,2
Apollo PG-ME4045,43,43,53.32,2
Apollo PG-ME4044,43,43,53.32,2
Apollo PG-ME4043,43,43,53.32,2
Apollo PG-ME4042,43,43,53.32,2
Apollo PG-ME4041,43,43,53.32,2
Apollo PG-ME4040,43,43,53.32,2
Apollo PG-ME4039,43,43,53.32,2
Apollo PG-ME4038,43,43,53.32,2
Apollo PG-ME4037,43,43,53.32,2
Apollo PG-ME4036,43,43,53.32,2
Apollo PG-ME4035,43,43,53.32,2
Apollo PG-ME4034,43,43,53.32,2
Apollo PG-ME4033,43,43,53.32,2
Apollo PG-ME4032,43,43,53.32,2
Apollo PG-ME4031,43,43,53.32,2
Apollo PG-ME4030,43,43,53.32,2
Apollo PG-ME4029,43,43,53.32,2
Apollo PG-ME4028,43,43,53.32,2
Apollo PG-ME4027,43,43,53.32,2
Apollo PG-ME4026,43,43,53.32,2
Apollo PG-ME4025,43,43,53.32,2
Apollo PG-ME4024,43,43,53.32,2
Apollo PG-ME4023,43,43,53.32,2
Apollo PG-ME4022,43,43,53.32,2
Apollo PG-ME4021,43,43,53.32,2
Apollo PG-ME4020,43,43,53.32,2
Apollo PG-ME4019,43,43,53.32,2
Apollo PG-ME4018,43,43,53.32,2
Apollo PG-ME4017,43,43,53.32,2
Apollo PG-ME4016,43,43,53.32,2
Apollo PG-ME4015,43,43,53.32,2
Apollo PG-ME4014,43,43,53.32,2
Apollo PG-ME4013,43,43,53.32,2
Apollo PG-ME4012,43,43,53.32,2
Apollo PG-ME4011,43,43,53.32,2
Apollo PG-ME4010,43,43,53.32,2
Apollo PG-ME4009,43,43,53.32,2
Apollo PG-ME4008,43,43,53.32,2
Apollo PG-ME4007,43,43,53.32,2
Apollo PG-ME4006,43,43,53.32,2
Apollo PG-ME4005,43,43,53.32,2
Apollo PG-ME4004,43,43,53.32,2
Apollo PG-ME4003,43,43,53.32,2
Apollo PG-ME4002,43,43,53.32,2
Apollo PG-ME4001,43,43,53.32,2
Apollo PG-ME4000,43,43,53.32,2
Apollo PG-ME3602,43,43,53.32,2
Apollo PG-ME3601,43,43,53.32,2
Apollo PG-ME3600,43,43,53.32,2
Apollo PG-ME3599,43,43,53.32,2
Apollo PG-ME3598,43,43,53.32,2
Apollo PG-ME3597,43,43,53.32,2
Apollo PG-ME3596,43,43,53.32,2
Apollo PG-ME3595,43,43,53.32,2
Apollo PG-ME3594,43,43,53.32,2
Apollo PG-ME3593,43,43,53.32,2
Apollo PG-ME3592,43,43,53.32,2
Apollo PG-ME3591,43,43,53.32,2
Apollo PG-ME3590,43,43,53.32,2
Apollo PG-ME3589,43,43,53.32,2
Apollo PG-ME3588,43,43,53.32,2
Apollo PG-ME3587,43,43,53.32,2
Apollo PG-ME3586,43,43,53.32,2
Apollo PG-ME3585,43,43,53.32,2
Apollo PG-ME3584,43,43,53.32,2
Apollo PG-ME3583,43,43,53.32,2
Apollo PG-ME3582,43,43,53.32,2
Apollo PG-ME3581,43,43,53.32,2
Apollo PG-ME3580,43,43,53.32,2
Apollo PG-ME3579,43,43,53.32,2
Apollo PG-ME3578,43,43,53.32,2
Apollo PG-ME3577,43,43,53.32,2
Apollo PG-ME3576,43,43,53.32,2
Apollo PG-ME3575,43,43,53.32,2
Apollo PG-ME3574,43,43,53.32,2
Apollo PG-ME3573,43,43,53.32,2
Apollo PG-ME3572,43,43,53.32,2
Apollo PG-ME3571,43,43,53.32,2
Apollo PG-ME3570,43,43,53.32,2
Apollo PG-ME3569,43,43,53.32,2
Apollo PG-ME3568,43,43,53.32,2
Apollo PG-ME3567,43,43,53.32,2
Apollo PG-ME3566,43,43,53.32,2
Apollo PG-ME3565,43,43,53.32,2
Apollo PG-ME3564,43,43,53.32,2
Apollo PG-ME3563,43,43,53.32,2
Apollo PG-ME3562,43,43,53.32,2
Apollo PG-ME3561,43,43,53.32,2
Apollo PG-ME3560,43,43,53.32,2
Apollo PG-ME3559,43,43,53.32,2
Apollo PG-ME3558,43,43,53.32,2
Apollo PG-ME3557,43,43,53.32,2
Apollo PG-ME3556,43,43,53.32,2
Apollo PG-ME3555,43,43,53.32,2
Apollo PG-ME3554,43,43,53.32,2
Apollo PG-ME3553,43,43,53.32,2
Apollo PG-ME3552,43,43,53.32,2
Apollo PG-ME3551,43,43,53.32,2
Apollo PG-ME3550,43,43,53.32,2
Apollo PG-ME3549,43,43,53.32,2
Apollo PG-ME3548,43,43,53.32,2
Apollo PG-ME3547,43,43,53.32,2
Apollo PG-ME3546,43,43,53.32,2
Apollo PG-ME3545,43,43,53.32,2
Apollo PG-ME3544,43,43,53.32,2
Apollo PG-ME3543,43,43,53.32,2
Apollo PG-ME3542,43,43,53.32,2
Apollo PG-ME3541,43,43,53.32,2
Apollo PG-ME3540,43,43,53.32,2
Apollo PG-ME3539,43,43,53.32,2
Apollo PG-ME3538,43,43,53.32,2
Apollo PG-ME3537,43,43,53.32,2
Apollo PG-ME3536,43,43,53.32,2
Apollo PG-ME3535,43,43,53.32,2
Apollo PG-ME3534,43,43,53.32,2
Apollo PG-ME3533,43,43,53.32,2
Apollo PG-ME3532,43,43,53.32,2
Apollo PG-ME3531,43,43,53.32,2
Apollo PG-ME3530,43,43,53.32,2
Apollo PG-ME3529,43,43,53.32,2
Apollo PG-ME3528,43,43,53.32,2
Apollo PG-ME3527,43,43,53.32,2
Apollo PG-ME3526,43,43,53.32,2
Apollo PG-ME3525,43,43,53.32,2
Apollo PG-ME3524,43,43,53.32,2
Apollo PG-ME3523,43,43,53.32,2
Apollo PG-ME3522,43,43,53.32,2
Apollo PG-ME3521,43,43,53.32,2
Apollo PG-ME3520,43,43,53.32,2
Apollo PG-ME3519,43,43,53.32,2
Apollo PG-ME3518,43,43,53.32,2
Apollo PG-ME3517,43,43,53.32,2
Apollo PG-ME3516,43,43,53.32,2
Apollo PG-ME3515,43,43,53.32,2
Apollo PG-ME3514,43,43,53.32,2
Apollo PG-ME3513,43,43,53.32,2
Apollo PG-ME3512,43,43,53.32,2
Apollo PG-ME3511,43,43,53.32,2
Apollo PG-ME3510,43,43,53.32,2
Apollo PG-ME3509,43,43,53.32,2
Apollo PG-ME3508,43,43,53.32,2
Apollo PG-ME3507,43,43,53.32,2
Apollo PG-ME3506,43,43,53.32,2
Apollo PG-ME3505,43,43,53.32,2
Apollo PG-ME3504,43,43,53.32,2
Apollo PG-ME3503,43,43,53.32,2
Apollo PG-ME3502,43,43,53.32,2
Apollo PG-ME3501,43,43,53.32,2
Apollo PG-ME3500,43,43,53.32,2
Apollo PG-ME3499,43,43,53.32,2
Apollo PG-ME3438,43,43,53.32,2
Apollo PG-ME3437,43,43,53.32,2
Apollo PG-ME3436,43,43,53.32,2
Apollo PG-ME3435,43,43,53.32,2
Apollo PG-ME3434,43,43,53.32,2
Apollo PG-ME3433,43,43,53.32,2
Apollo PG-ME3432,43,43,53.32,2
Apollo PG-ME3431,43,43,53.32,2
Apollo PG-ME3430,43,43,53.32,2
Apollo PG-ME3429,43,43,53.32,2
Apollo PG-ME3428,43,43,53.32,2
Apollo PG-ME3427,43,43,53.32,2
Apollo PG-ME3426,43,43,53.32,2
Apollo PG-ME3425,43,43,53.32,2
Apollo PG-ME3424,43,43,53.32,2
Apollo PG-ME3423,43,43,53.32,2
Apollo PG-ME3422,43,43,53.32,2
Apollo PG-ME3421,43,43,53.32,2
Apollo PG-ME3420,43,43,53.32,2
Apollo PG-ME3412,43,43,53.32,2
Apollo PG-ME3411,43,43,53.32,2
Apollo PG-ME3410,43,43,53.32,2
Apollo PG-ME3409,43,43,53.32,2
Apollo PG-ME3408,43,43,53.32,2
Apollo PG-ME3407,43,43,53.32,2
Apollo PG-ME3406,43,43,53.32,2
Apollo PG-ME3405,43,43,53.32,2
Apollo PG-ME3404,43,43,53.32,2
Apollo PG-ME3403,43,43,53.32,2
Apollo PG-ME3402,43,43,53.32,2
Apollo PG-ME3401,43,43,53.32,2
Apollo PG-ME3400B,43,43,53.32,2
Apollo PG-ME3400A,43,43,53.32,2
Apollo PG-ME3399,43,43,53.32,2
Apollo PG-ME3398,43,43,53.32,2
Apollo PG-ME3334,43,43,53.32,2
Apollo PG-ME3333,43,43,53.32,2
Apollo PG-ME3332,43,43,53.32,2
Apollo PG-ME3331,43,43,53.32,2
Apollo PG-ME3330,43,43,53.32,2
Apollo PG-ME3329,43,43,53.32,2
Apollo PG-ME3328,43,43,53.32,2
Apollo PG-ME3327,43,43,53.32,2
Apollo PG-ME3326,43,43,53.32,2
Apollo PG-ME3325,43,43,53.32,2
Apollo PG-ME3324,43,43,53.32,2
Apollo PG-ME3323,43,43,53.32,2
Apollo PG-ME3322,43,43,53.32,2
Apollo PG-ME3321,43,43,53.32,2
Apollo PG-ME3320,43,43,53.32,2
Apollo PG-ME3319,43,43,53.32,2
Apollo PG-ME3318,43,43,53.32,2
Apollo PG-ME3317,43,43,53.32,2
Apollo PG-ME3316,43,43,53.32,2
Apollo PG-ME3315,43,43,53.32,2
Apollo PG-ME3314,43,43,53.32,2
Apollo PG-ME3313,43,43,53.32,2
Apollo PG-ME3312,43,43,53.32,2
Apollo PG-ME3311,43,43,53.32,2
Apollo PG-ME3310,43,43,53.32,2
Apollo PG-ME3309,43,43,53.32,2
Apollo PG-ME3308,43,43,53.32,2
Apollo PG-ME3307,43,43,53.32,2
Apollo PG-ME3306,43,43,53.32,2
Apollo PG-ME3305,43,43,53.32,2
Apollo PG-ME3304,43,43,53.32,2
Apollo PG-ME3303,43,43,53.32,2
Apollo PG-ME3302,43,43,53.32,2
Apollo PG-ME3301,43,43,53.32,2
Apollo PG-ME3300,43,43,53.32,2
Apollo PG-ME3292,43,43,53.32,2
Apollo PG-ME3291,43,43,53.32,2
Apollo PG-ME3290,43,43,53.32,2
Apollo PG-ME3289,43,43,53.32,2
Apollo PG-ME3288,43,43,53.32,2
Apollo PG-ME3287,43,43,53.32,2
Apollo PG-ME3286,43,43,53.32,2
Apollo PG-ME3285,43,43,53.32,2
Apollo PG-ME3284,43,43,53.32,2
Apollo PG-ME3283,43,43,53.32,2
Apollo PG-ME3282,43,43,53.32,2
Apollo PG-ME3281,43,43,53.32,2
Apollo PG-ME3280,43,43,53.32,2
Apollo PG-ME3272,43,43,53.32,2
Apollo PG-ME3271,43,43,53.32,2
Apollo PG-ME3270,43,43,53.32,2
Apollo PG-ME3244,43,43,53.32,2
Apollo PG-ME3243,43,43,53.32,2
Apollo PG-ME3242,43,43,53.32,2
Apollo PG-ME3241,43,43,53.32,2
Apollo PG-ME3240,43,43,53.32,2
Apollo PG-ME3239,43,43,53.32,2
Apollo PG-ME3238,43,43,53.32,2
Apollo PG-ME3237,43,43,53.32,2
Apollo PG-ME3236,43,43,53.32,2
Apollo PG-ME3235,43,43,53.32,2
Apollo PG-ME3234,43,43,53.32,2
Apollo PG-ME3233,43,43,53.32,2
Apollo PG-ME3232,43,43,53.32,2
Apollo PG-ME3231,43,43,53.32,2
Apollo PG-ME3230,43,43,53.32,2
Apollo PG-ME3229,43,43,53.32,2
Apollo PG-ME3228,43,43,53.32,2
Apollo PG-ME3225,43,43,53.32,2
Apollo PG-ME3211,43,43,53.32,2
Apollo PG-ME3210,43,43,53.32,2
Apollo PG-ME3208,43,43,53.32,2
Apollo PG-ME3207,43,43,53.32,2
Apollo PG-ME3206,43,43,53.32,2
Apollo PG-ME3205,43,43,53.32,2
Apollo PG-ME3204,43,43,53.32,2
Apollo PG-ME3203,43,43,53.32,2
Apollo PG-ME3202,43,43,53.32,2
Apollo PG-ME3201,43,43,53.32,2
Apollo PG-ME3200,43,43,53.32,2
Apollo PG-ME3199,43,43,53.32,2
Apollo PG-ME3198,43,43,53.32,2
Apollo PG-ME3197,43,43,53.32,2
Apollo PG-ME3196,43,43,53.32,2
Apollo PG-ME3195,43,43,53.32,2
Apollo PG-ME3194,43,43,53.32,2
Apollo PG-ME3193,43,43,53.32,2
Apollo PG-ME3165,43,43,53.32,2
Apollo PG-ME3164,43,43,53.32,2
Apollo PG-ME3163,43,43,53.32,2
Apollo PG-ME3162,43,43,53.32,2
Apollo PG-ME3161,43,43,53.32,2
Apollo PG-ME3160,43,43,53.32,2
Apollo PG-ME3150,43,43,53.32,2
Apollo PG-ME3149,43,43,53.32,2
Apollo PG-ME3148,43,43,53.32,2
Apollo PG-ME3147,43,43,53.32,2
Apollo PG-ME3146,43,43,53.32,2
Apollo PG-ME3127,43,43,53.32,2
Apollo PG-ME3126,43,43,53.32,2
Apollo PG-ME3125,43,43,53.32,2
Apollo PG-ME3124,43,43,53.32,2
Apollo PG-ME3123,43,43,53.32,2
Apollo PG-ME3122,43,43,53.32,2
Apollo PG-ME3121,43,43,53.32,2
Apollo PG-ME3120,43,43,53.32,2
Apollo PG-ME3119,43,43,53.32,2
Apollo PG-ME3118,43,43,53.32,2
Apollo PG-ME3117,43,43,53.32,2
Apollo PG-ME3116,43,43,53.32,2
Apollo PG-ME3115,43,43,53.32,2
Apollo PG-ME3114,43,43,53.32,2
Apollo PG-ME3113,43,43,53.32,2
Apollo PG-ME3100,43,43,53.32,2
Apollo PG-ME3094,43,43,53.32,2
Apollo PG-ME3093,43,43,53.32,2
Apollo PG-ME3092,43,43,53.32,2
Apollo PG-ME3091,43,43,53.32,2
Apollo PG-ME3090,43,43,53.32,2
Apollo PG-ME3074,43,43,53.32,2
Apollo PG-ME3073,43,43,53.32,2
Apollo PG-ME3072,43,43,53.32,2
Apollo PG-ME3071,43,43,53.32,2
Apollo PG-ME3070,43,43,53.32,2
Apollo PG-ME3069,43,43,53.32,2
Apollo PG-ME3068,43,43,53.32,2
Apollo PG-ME3067,43,43,53.32,2
Apollo PG-ME3066,43,43,53.32,2
Apollo PG-ME3065,43,43,53.32,2
Apollo PG-ME3064,43,43,53.32,2
Apollo PG-ME3063,43,43,53.32,2
Apollo PG-ME3062,43,43,53.32,2
Apollo PG-ME3061,43,43,53.32,2
Apollo PG-ME3060,43,43,53.32,2
Apollo PG-ME3059,43,43,53.32,2
Apollo PG-ME3050,43,43,53.32,2
Apollo PG-ME3045,43,43,53.32,2
Apollo PG-ME3044,43,43,53.32,2
Apollo PG-ME3043,43,43,53.32,2
Apollo PG-ME3042,43,43,53.32,2
Apollo PG-ME3041,43,43,53.32,2
Apollo PG-ME3040,43,43,53.32,2
Apollo PG-ME3039,43,43,53.32,2
Apollo PG-ME3038,43,43,53.32,2
Apollo PG-ME3037,43,43,53.32,2
Apollo PG-ME3036,43,43,53.32,2
Apollo PG-ME3035,43,43,53.32,2
Apollo PG-ME3034,43,43,53.32,2
Apollo PG-ME3033,43,43,53.32,2
Apollo PG-ME3032,43,43,53.32,2
Apollo PG-ME3031,43,43,53.32,2
Apollo PG-ME3030,43,43,53.32,2
Apollo PG-ME3029,43,43,53.32,2
Apollo PG-ME3028,43,43,53.32,2
Apollo PG-ME3027,43,43,53.32,2
Apollo PG-ME3026,43,43,53.32,2
Apollo PG-ME3025,43,43,53.32,2
Apollo PG-ME3024,43,43,53.32,2
Apollo PG-ME3023,43,43,53.32,2
Apollo PG-ME3022,43,43,53.32,2
Apollo PG-ME3021,43,43,53.32,2
Apollo PG-ME3020,43,43,53.32,2
Apollo PG-ME3019,43,43,53.32,2
Apollo PG-ME3018,43,43,53.32,2
Apollo PG-ME3017,43,43,53.32,2
Apollo PG-ME3016,43,43,53.32,2
Apollo PG-ME3015,43,43,53.32,2
Apollo PG-ME3014,43,43,53.32,2
Apollo PG-ME3013,43,43,53.32,2
Apollo PG-ME3012,43,43,53.32,2
Apollo PG-ME3011,43,43,53.32,2
Apollo PG-ME3010,43,43,53.32,2
Apollo PG-ME3009,43,43,53.32,2
Apollo PG-ME3008,43,43,53.32,2
Apollo PG-ME3007,43,43,53.32,2
Apollo PG-ME3006,43,43,53.32,2
Apollo PG-ME3005,43,43,53.32,2
Apollo PG-ME3004,43,43,53.32,2
Apollo PG-ME3003,43,43,53.32,2
Apollo PG-ME3002,43,43,53.32,2
Apollo PG-ME3001,43,43,53.32,2
Apollo PG-ME3000,43,43,53.32,2
Apollo PG-ME2999,43,43,53.32,2
Apollo PG-ME2596,43,43,53.32,2
Apollo PG-ME2595,43,43,53.32,2
Apollo PG-ME2594,43,43,53.32,2
Apollo PG-ME2593,43,43,53.32,2
Apollo PG-ME2592,43,43,53.32,2
Apollo PG-ME2591,43,43,53.32,2
Apollo PG-ME2590,43,43,53.32,2
Apollo PG-ME2589,43,43,53.32,2
Apollo PG-ME2588,43,43,53.32,2
Apollo PG-ME2587,43,43,53.32,2
Apollo PG-ME2586,43,43,53.32,2
Apollo PG-ME2585,43,43,53.32,2
Apollo PG-ME2584,43,43,53.32,2
Apollo PG-ME2583,43,43,53.32,2
Apollo PG-ME2582,43,43,53.32,2
Apollo PG-ME2581,43,43,53.32,2
Apollo PG-ME2580,43,43,53.32,2
Apollo PG-ME2579,43,43,53.32,2
Apollo PG-ME2578,43,43,53.32,2
Apollo PG-ME2577,43,43,53.32,2
Apollo PG-ME2576,43,43,53.32,2
Apollo PG-ME2575,43,43,53.32,2
Apollo PG-ME2574,43,43,53.32,2
Apollo PG-ME2573,43,43,53.32,2
Apollo PG-ME2572,43,43,53.32,2
Apollo PG-ME2571,43,43,53.32,2
Apollo PG-ME2570,43,43,53.32,2
Apollo PG-ME2569,43,43,53.32,2
Apollo PG-ME2568,43,43,53.32,2
Apollo PG-ME2567,43,43,53.32,2
Apollo PG-ME2566,43,43,53.32,2
Apollo PG-ME2565,43,43,53.32,2
Apollo PG-ME2564,43,43,53.32,2
Apollo PG-ME2563,43,43,53.32,2
Apollo PG-ME2562,43,43,53.32,2
Apollo PG-ME2561,43,43,53.32,2
Apollo PG-ME2560,43,43,53.32,2
Apollo PG-ME2559,43,43,53.32,2
Apollo PG-ME2558,43,43,53.32,2
Apollo PG-ME2557,43,43,53.32,2
Apollo PG-ME2556,43,43,53.32,2
Apollo PG-ME2555,43,43,53.32,2
Apollo PG-ME2554,43,43,53.32,2
Apollo PG-ME2553,43,43,53.32,2
Apollo PG-ME2552,43,43,53.32,2
Apollo PG-ME2551,43,43,53.32,2
Apollo PG-ME2550,43,43,53.32,2
Apollo PG-ME2549,43,43,53.32,2
Apollo PG-ME2548,43,43,53.32,2
Apollo PG-ME2547,43,43,53.32,2
Apollo PG-ME2546,43,43,53.32,2
Apollo PG-ME2545,43,43,53.32,2
Apollo PG-ME2544,43,43,53.32,2
Apollo PG-ME2543,43,43,53.32,2
Apollo PG-ME2542,43,43,53.32,2
Apollo PG-ME2541,43,43,53.32,2
Apollo PG-ME2540,43,43,53.32,2
Apollo PG-ME2539,43,43,53.32,2
Apollo PG-ME2538,43,43,53.32,2
Apollo PG-ME2537,43,43,53.32,2
Apollo PG-ME2536,43,43,53.32,2
Apollo PG-ME2535,43,43,53.32,2
Apollo PG-ME2534,43,43,53.32,2
Apollo PG-ME2532,43,43,53.32,2
Apollo PG-ME2531,43,43,53.32,2
Apollo PG-ME2530,43,43,53.32,2
Apollo PG-ME2529,43,43,53.32,2
Apollo PG-ME2528,43,43,53.32,2
Apollo PG-ME2527,43,43,53.32,2
Apollo PG-ME2526,43,43,53.32,2
Apollo PG-ME2525,43,43,53.32,2
Apollo PG-ME2524,43,43,53.32,2
Apollo PG-ME2523,43,43,53.32,2
Apollo PG-ME2522,43,43,53.32,2
Apollo PG-ME2521,43,43,53.32,2
Apollo PG-ME2520,43,43,53.32,2
Apollo PG-ME2519,43,43,53.32,2
Apollo PG-ME2518,43,43,53.32,2
Apollo PG-ME2517,43,43,53.32,2
Apollo PG-ME2516,43,43,53.32,2
Apollo PG-ME2515,43,43,53.32,2
Apollo PG-ME2514,43,43,53.32,2
Apollo PG-ME2513,43,43,53.32,2
Apollo PG-ME2512,43,43,53.32,2
Apollo PG-ME2511,43,43,53.32,2
Apollo PG-ME2510,43,43,53.32,2
Apollo PG-ME2509,43,43,53.32,2
Apollo PG-ME2508,43,43,53.32,2
Apollo PG-ME2507,43,43,53.32,2
Apollo PG-ME2506,43,43,53.32,2
Apollo PG-ME2505,43,43,53.32,2
Apollo PG-ME2504,43,43,53.32,2
Apollo PG-ME2503,43,43,53.32,2
Apollo PG-ME2502,43,43,53.32,2
Apollo PG-ME2501,43,43,53.32,2
Apollo PG-ME2500,43,43,53.32,2
Apollo PG-ME2499,43,43,53.32,2
Apollo PG-ME2498,43,43,53.32,2
Apollo PG-ME2497,43,43,53.32,2
Apollo PG-ME2496,43,43,53.32,2
Apollo PG-ME2495,43,43,53.32,2
Apollo PG-ME2494,43,43,53.32,2
Apollo PG-ME2493,43,43,53.32,2
Apollo PG-ME2492,43,43,53.32,2
Apollo PG-ME2491,43,43,53.32,2
Apollo PG-ME2490,43,43,53.32,2
Apollo PG-ME2489,43,43,53.32,2
Apollo PG-ME2488,43,43,53.32,2
Apollo PG-ME2487,43,43,53.32,2
Apollo PG-ME2486,43,43,53.32,2
Apollo PG-ME2485,43,43,53.32,2
Apollo PG-ME2484,43,43,53.32,2
Apollo PG-ME2483,43,43,53.32,2
Apollo PG-ME2482,43,43,53.32,2
Apollo PG-ME2481,43,43,53.32,2
Apollo PG-ME2480,43,43,53.32,2
Apollo PG-ME2479,43,43,53.32,2
Apollo PG-ME2478,43,43,53.32,2
Apollo PG-ME2477,43,43,53.32,2
Apollo PG-ME2476,43,43,53.32,2
Apollo PG-ME2475,43,43,53.32,2
Apollo PG-ME2474,43,43,53.32,2
Apollo PG-ME2472,43,43,53.32,2
Apollo PG-ME2471,43,43,53.32,2
Apollo PG-ME2470,43,43,53.32,2
Apollo PG-ME2469,43,43,53.32,2
Apollo PG-ME2468,43,43,53.32,2
Apollo PG-ME2467,43,43,53.32,2
Apollo PG-ME2466,43,43,53.32,2
Apollo PG-ME2465,43,43,53.32,2
Apollo PG-ME2464,43,43,53.32,2
Apollo PG-ME2463,43,43,53.32,2
Apollo PG-ME2462,43,43,53.32,2
Apollo PG-ME2461,43,43,53.32,2
Apollo PG-ME2460,43,43,53.32,2
Apollo PG-ME2459,43,43,53.32,2
Apollo PG-ME2458,43,43,53.32,2
Apollo PG-ME2457,43,43,53.32,2
Apollo PG-ME2456,43,43,53.32,2
Apollo PG-ME2455,43,43,53.32,2
Apollo PG-ME2454,43,43,53.32,2
Apollo PG-ME2453,43,43,53.32,2
Apollo PG-ME2452,43,43,53.32,2
Apollo PG-ME2451,43,43,53.32,2
Apollo PG-ME2450,43,43,53.32,2
Apollo PG-ME2449,43,43,53.32,2
Apollo PG-ME2448,43,43,53.32,2
Apollo PG-ME2447,43,43,53.32,2
Apollo PG-ME2446,43,43,53.32,2
Apollo PG-ME2444,43,43,53.32,2
Apollo PG-ME2443,43,43,53.32,2
Apollo PG-ME2442,43,43,53.32,2
Apollo PG-ME2441,43,43,53.32,2
Apollo PG-ME2440,43,43,53.32,2
Apollo PG-ME2424,43,43,53.32,2
Apollo PG-ME2423,43,43,53.32,2
Apollo PG-ME2422,43,43,53.32,2
Apollo PG-ME2421,43,43,53.32,2
Apollo PG-ME2420,43,43,53.32,2
Apollo PG-ME2419,43,43,53.32,2
Apollo PG-ME2418,43,43,53.32,2
Apollo PG-ME2417,43,43,53.32,2
Apollo PG-ME2411,43,43,53.32,2
Apollo PG-ME2410,43,43,53.32,2
Apollo PG-ME2408,43,43,53.32,2
Apollo PG-ME2406,43,43,53.32,2
Apollo PG-ME2400,43,43,53.32,2
Apollo PG-ME2399,43,43,53.32,2
Apollo PG-ME2391,43,43,53.32,2
Apollo PG-ME2390,43,43,53.32,2
Apollo PG-ME2381,43,43,53.32,2
Apollo PG-ME2380,43,43,53.32,2
Apollo PG-ME2370,43,43,53.32,2
Apollo PG-ME2364,43,43,53.32,2
Apollo PG-ME2363,43,43,53.32,2
Apollo PG-ME2362,43,43,53.32,2
Apollo PG-ME2361,43,43,53.32,2
Apollo PG-ME2360,43,43,53.32,2
Apollo PG-ME2350,43,43,53.32,2
Apollo PG-ME2345,43,43,53.32,2
Apollo PG-ME2344,43,43,53.32,2
Apollo PG-ME2343,43,43,53.32,2
Apollo PG-ME2342,43,43,53.32,2
Apollo PG-ME2341,43,43,53.32,2
Apollo PG-ME2340,43,43,53.32,2
Apollo PG-ME2338,43,43,53.32,2
Apollo PG-ME2337,43,43,53.32,2
Apollo PG-ME2336,43,43,53.32,2
Apollo PG-ME2335,43,43,53.32,2
Apollo PG-ME2334,43,43,53.32,2
Apollo PG-ME2333,43,43,53.32,2
Apollo PG-ME2332,43,43,53.32,2
Apollo PG-ME2331,43,43,53.32,2
Apollo PG-ME2330,43,43,53.32,2
Apollo PG-ME2329,43,43,53.32,2
Apollo PG-ME2328,43,43,53.32,2
Apollo PG-ME2327,43,43,53.32,2
Apollo PG-ME2326,43,43,53.32,2
Apollo PG-ME2325,43,43,53.32,2
Apollo PG-ME2324,43,43,53.32,2
Apollo PG-ME2323,43,43,53.32,2
Apollo PG-ME2322,43,43,53.32,2
Apollo PG-ME2321,43,43,53.32,2
Apollo PG-ME2320,43,43,53.32,2
Apollo PG-ME2319,43,43,53.32,2
Apollo PG-ME2318,43,43,53.32,2
Apollo PG-ME2317,43,43,53.32,2
Apollo PG-ME2316,43,43,53.32,2
Apollo PG-ME2315,43,43,53.32,2
Apollo PG-ME2314,43,43,53.32,2
Apollo PG-ME2313,43,43,53.32,2
Apollo PG-ME2312,43,43,53.32,2
Apollo PG-ME2311,43,43,53.32,2
Apollo PG-ME2310,43,43,53.32,2
Apollo PG-ME2309,43,43,53.32,2
Apollo PG-ME2308,43,43,53.32,2
Apollo PG-ME2307,43,43,53.32,2
Apollo PG-ME2306,43,43,53.32,2
Apollo PG-ME2305,43,43,53.32,2
Apollo PG-ME2304,43,43,53.32,2
Apollo PG-ME2303,43,43,53.32,2
Apollo PG-ME2302,43,43,53.32,2
Apollo PG-ME2301,43,43,53.32,2
Apollo PG-ME2300,43,43,53.32,2
Apollo PG-ME2299,43,43,53.32,2
Apollo PG-ME2298,43,43,53.32,2
Apollo PG-ME2297,43,43,53.32,2
Apollo PG-ME2296,43,43,53.32,2
Apollo PG-ME2295,43,43,53.32,2
Apollo PG-ME2294,43,43,53.32,2
